,Dx Name,Mx Name,Import,LR (+),LR (-),Dx Prevalence,Prevalence
762,GASTRIC LYMPHOMA,ABDOMEN ULTRASONOGRAPHY GALLBLADDER ENLARGED,,1.0,1.0,2,1e-05
763,GASTRIC LYMPHOMA,ABDOMEN XRAY CALCIFICATION PANCREAS,,1.0,1.0,2,1e-05
764,GASTRIC LYMPHOMA,ABDOMEN XRAY DIFFUSE MOTTLING,,1.0,1.0,2,1e-05
765,GASTRIC LYMPHOMA,ABDOMEN XRAY GALLBLADDER CONTAINING STONE <S>,,1.0,1.0,2,1e-05
766,GASTRIC LYMPHOMA,ABDOMEN XRAY PNEUMATOSIS CYSTOIDES INTESTINALIS,,1.0,1.0,2,1e-05
767,GASTRIC LYMPHOMA,ABDOMEN XRAY SMALL INTESTINE SENTINEL LOOP,,1.0,1.0,2,1e-05
768,GASTRIC LYMPHOMA,ACTIVATED PARTIAL THROMBOPLASTIN TIME INCREASED,,1.0,1.0,2,1e-05
769,GASTRIC LYMPHOMA,AFFECT APPREHENSIVE,,1.0,1.0,2,1e-05
770,GASTRIC LYMPHOMA,AFFECT DEPRESSED,,1.0,1.0,2,1e-05
771,GASTRIC LYMPHOMA,AGE 16 TO 25,3.0,1.0,1.0,2,1e-05
772,GASTRIC LYMPHOMA,AGE 26 TO 55,3.0,1.0,1.0,2,1e-05
773,GASTRIC LYMPHOMA,AGE GTR THAN 55,3.0,1.0,1.0,2,1e-05
774,GASTRIC LYMPHOMA,ALBUMIN SERUM LESS THAN 3 GRAM <S> PER DL,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
775,GASTRIC LYMPHOMA,ALCOHOL INGESTION HEAVY RECENT HX,,1.0,1.0,2,1e-05
776,GASTRIC LYMPHOMA,ALCOHOLISM CHRONIC HX,,1.0,1.0,2,1e-05
777,GASTRIC LYMPHOMA,ALKALINE PHOSPHATASE SERUM GTR THAN 2 TIMES NORMAL,,1.0,1.0,2,1e-05
778,GASTRIC LYMPHOMA,ALKALINE PHOSPHATASE SERUM INCREASED NOT OVER 2 TIMES NORMAL,,1.0,1.0,2,1e-05
779,GASTRIC LYMPHOMA,AMYLASE SERUM GTR THAN 2 TIMES NORMAL,,1.0,1.0,2,1e-05
780,GASTRIC LYMPHOMA,AMYLASE SERUM INCREASED AFTER SECRETIN,,1.0,1.0,2,1e-05
781,GASTRIC LYMPHOMA,AMYLASE URINE INCREASED,,1.0,1.0,2,1e-05
782,GASTRIC LYMPHOMA,ANOREXIA,1.0,1.0,1.0,2,1e-05
783,GASTRIC LYMPHOMA,ANTIBODY ANISAKIS POSITIVE BY MONOCLONAL ANTIBODY,,1.0,1.0,2,1e-05
784,GASTRIC LYMPHOMA,ASPIRIN ADMINISTRATION IN LARGE AMOUNT RECENT HX,,1.0,1.0,2,1e-05
785,GASTRIC LYMPHOMA,BICARBONATE SERUM GTR THAN 30,,1.0,1.0,2,1e-05
786,GASTRIC LYMPHOMA,BILIRUBIN SERUM CONJUGATED INCREASED,,1.0,1.0,2,1e-05
787,GASTRIC LYMPHOMA,BILIRUBIN URINE PRESENT,,1.0,1.0,2,1e-05
788,GASTRIC LYMPHOMA,BONE <S> RADIOISOTOPE SCAN INCREASED UPTAKE LOCALIZED,,1.0,1.0,2,1e-05
789,GASTRIC LYMPHOMA,BONE MARROW BIOPSY FAT NECROSIS,,1.0,1.0,2,1e-05
790,GASTRIC LYMPHOMA,BONE XRAY LONG BONE <S> CORTICAL EROSION <S>,,1.0,1.0,2,1e-05
791,GASTRIC LYMPHOMA,BONE XRAY OSTEOLYTIC LESION <S>,,1.0,1.0,2,1e-05
792,GASTRIC LYMPHOMA,BOWEL SOUND <S> DECREASED,,1.0,1.0,2,1e-05
793,GASTRIC LYMPHOMA,BREATH SOUND <S> DECREASED LOCALIZED,,1.0,1.0,2,1e-05
794,GASTRIC LYMPHOMA,CALCIUM SERUM DECREASED,,1.0,1.0,2,1e-05
795,GASTRIC LYMPHOMA,CALCIUM SERUM INCREASED,4.0,1010.0909090861431,0.9900098011950438,2,1e-05
796,GASTRIC LYMPHOMA,CELIAC ANGIOGRAPHY PANCREAS ARTERY <IES> IRREGULAR NARROWING,,1.0,1.0,2,1e-05
797,GASTRIC LYMPHOMA,CELIAC ANGIOGRAPHY SPLENIC VEIN OCCLUSION,,1.0,1.0,2,1e-05
798,GASTRIC LYMPHOMA,CHEST PAIN LATERAL EXACERBATION WITH BREATHING,,1.0,1.0,2,1e-05
799,GASTRIC LYMPHOMA,CHEST PAIN LATERAL SHARP,,1.0,1.0,2,1e-05
800,GASTRIC LYMPHOMA,CHEST PERCUSSION DIAPHRAGM ELEVATED UNILATERAL,,1.0,1.0,2,1e-05
801,GASTRIC LYMPHOMA,CHEST PERCUSSION DIAPHRAGM MOVEMENT DECREASED UNILATERAL,,1.0,1.0,2,1e-05
802,GASTRIC LYMPHOMA,CHEST PERCUSSION DULL LOCALIZED,,1.0,1.0,2,1e-05
803,GASTRIC LYMPHOMA,CHEST XRAY DIAPHRAGM ELEVATED UNILATERAL,,1.0,1.0,2,1e-05
804,GASTRIC LYMPHOMA,CHEST XRAY ESOPHAGUS AIR FLUID LEVEL <S>,,1.0,1.0,2,1e-05
805,GASTRIC LYMPHOMA,CHEST XRAY LUNG FIELD <S> ABNORMAL,,1.0,1.0,2,1e-05
806,GASTRIC LYMPHOMA,CHEST XRAY PLATE LIKE DENSITY <IES>,,1.0,1.0,2,1e-05
807,GASTRIC LYMPHOMA,CHEST XRAY PLEURAL EFFUSION <S> SMALL,,1.0,1.0,2,1e-05
808,GASTRIC LYMPHOMA,CHLORIDE SERUM DECREASED,,1.0,1.0,2,1e-05
809,GASTRIC LYMPHOMA,CHOLANGIOGRAPHY COMMON DUCT AND INTRAHEPATIC DUCT <S> DILATED,,1.0,1.0,2,1e-05
810,GASTRIC LYMPHOMA,CHOLANGIOGRAPHY COMMON DUCT IRREGULAR NARROWING DISTAL,,1.0,1.0,2,1e-05
811,GASTRIC LYMPHOMA,CHOLANGIOGRAPHY COMMON DUCT ROUND FILLING DEFECT <S>,,1.0,1.0,2,1e-05
812,GASTRIC LYMPHOMA,CHOLECYSTECTOMY HX,,1.0,1.0,2,1e-05
813,GASTRIC LYMPHOMA,CHOLESTEROL SERUM DECREASED,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
814,GASTRIC LYMPHOMA,CHOLESTEROL SERUM INCREASED,,1.0,1.0,2,1e-05
815,GASTRIC LYMPHOMA,CHVOSTEK SIGN POSITIVE,,1.0,1.0,2,1e-05
816,GASTRIC LYMPHOMA,CIGARETTE SMOKING HX,,1.0,1.0,2,1e-05
817,GASTRIC LYMPHOMA,COLON BARIUM ENEMA FILLING DEFECT ILEOCECAL VALVE AREA,,1.0,1.0,2,1e-05
818,GASTRIC LYMPHOMA,COLON BARIUM ENEMA FILLING DEFECT RIGHT COLON <NON ILEOCECAL>,,1.0,1.0,2,1e-05
819,GASTRIC LYMPHOMA,COLON BARIUM ENEMA INTERNAL MARGIN <S> IRREGULAR,,1.0,1.0,2,1e-05
820,GASTRIC LYMPHOMA,COLON BARIUM ENEMA MULTIPLE NODULAR FILLING DEFECT <S>,,1.0,1.0,2,1e-05
821,GASTRIC LYMPHOMA,COLON BARIUM ENEMA THUMBPRINTING,,1.0,1.0,2,1e-05
822,GASTRIC LYMPHOMA,COLON BARIUM ENEMA WALL THICKENED,,1.0,1.0,2,1e-05
823,GASTRIC LYMPHOMA,COLONOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,,1.0,1.0,2,1e-05
824,GASTRIC LYMPHOMA,COLONOSCOPY MULTIPLE NODULAR FILLING DEFECT <S>,,1.0,1.0,2,1e-05
825,GASTRIC LYMPHOMA,CONJUNCTIVA AND/OR MOUTH PALLOR,2.0,1010.0909090906741,0.9000891097129587,2,1e-05
826,GASTRIC LYMPHOMA,CONSTIPATION,1.0,1.0,1.0,2,1e-05
827,GASTRIC LYMPHOMA,CONTRACEPTIVE ORAL ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,,1.0,1.0,2,1e-05
828,GASTRIC LYMPHOMA,CORTICOSTEROID ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,,1.0,1.0,2,1e-05
829,GASTRIC LYMPHOMA,COUGH,,1.0,1.0,2,1e-05
830,GASTRIC LYMPHOMA,CYTOTOXIC DRUG ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,,1.0,1.0,2,1e-05
831,GASTRIC LYMPHOMA,DEHYDRATION,,1.0,1.0,2,1e-05
832,GASTRIC LYMPHOMA,DEPRESSION HX,,1.0,1.0,2,1e-05
833,GASTRIC LYMPHOMA,DIARRHEA ACUTE,,1.0,1.0,2,1e-05
834,GASTRIC LYMPHOMA,DIARRHEA CHRONIC,,1.0,1.0,2,1e-05
835,GASTRIC LYMPHOMA,DIARRHEA INTERMITTENT,,1.0,1.0,2,1e-05
836,GASTRIC LYMPHOMA,DIET RAW FISH INGESTION RECENT HX,,1.0,1.0,2,1e-05
837,GASTRIC LYMPHOMA,DUODENAL BULB BARIUM MEAL DEFORMITY,2.0,1010.0909090906741,0.9000891097129587,2,1e-05
838,GASTRIC LYMPHOMA,DUODENAL BULB BARIUM MEAL ULCER CRATER <S>,,1.0,1.0,2,1e-05
839,GASTRIC LYMPHOMA,DUODENUM BARIUM MEAL DISTAL ULCER CRATER <S>,,1.0,1.0,2,1e-05
840,GASTRIC LYMPHOMA,DUODENUM BARIUM MEAL LOOP ENLARGED,,1.0,1.0,2,1e-05
841,GASTRIC LYMPHOMA,DUODENUM BARIUM MEAL MUCOSAL FOLDS THICK FLAT IRREGULAR,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
842,GASTRIC LYMPHOMA,DUODENUM ENDOSCOPY ULCER CRATER <S>,,1.0,1.0,2,1e-05
843,GASTRIC LYMPHOMA,DYSPHAGIA LIQUID <S>,3.0,1010.0909090861431,0.9900098011950438,2,1e-05
844,GASTRIC LYMPHOMA,DYSPHAGIA SOLID <S>,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
845,GASTRIC LYMPHOMA,DYSPNEA AT REST,,1.0,1.0,2,1e-05
846,GASTRIC LYMPHOMA,EKG SINUS TACHYCARDIA,1.0,1.0,1.0,2,1e-05
847,GASTRIC LYMPHOMA,EKG ST SEGMENT DEPRESSION WITHOUT RECIPROCAL ELEVATION,,1.0,1.0,2,1e-05
848,GASTRIC LYMPHOMA,EKG T WAVE <S> INVERTED,,1.0,1.0,2,1e-05
849,GASTRIC LYMPHOMA,EKG VENTRICULAR PREMATURE CONTRACTION <S>,,1.0,1.0,2,1e-05
850,GASTRIC LYMPHOMA,EMACIATION,3.0,1.0,1.0,2,1e-05
851,GASTRIC LYMPHOMA,ESOPHAGOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,,1.0,1.0,2,1e-05
852,GASTRIC LYMPHOMA,ESOPHAGOSCOPY DISTAL NARROWING,,1.0,1.0,2,1e-05
853,GASTRIC LYMPHOMA,ESOPHAGOSCOPY INTRINSIC FILLING DEFECT,,1.0,1.0,2,1e-05
854,GASTRIC LYMPHOMA,ESOPHAGOSCOPY STRICTURE,,1.0,1.0,2,1e-05
855,GASTRIC LYMPHOMA,ESOPHAGUS BARIUM MEAL DILATATION,,1.0,1.0,2,1e-05
856,GASTRIC LYMPHOMA,ESOPHAGUS BARIUM MEAL DISTAL NARROWING,,1.0,1.0,2,1e-05
857,GASTRIC LYMPHOMA,ESOPHAGUS BARIUM MEAL INTRINSIC FILLING DEFECT,,1.0,1.0,2,1e-05
858,GASTRIC LYMPHOMA,ESOPHAGUS BARIUM MEAL PERISTALSIS DECREASED,,1.0,1.0,2,1e-05
859,GASTRIC LYMPHOMA,ESOPHAGUS BARIUM MEAL STRICTURE,,1.0,1.0,2,1e-05
860,GASTRIC LYMPHOMA,ESOPHAGUS BARIUM SWALLOW ABNORMAL,,1.0,1.0,2,1e-05
861,GASTRIC LYMPHOMA,ESTROGEN ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,,1.0,1.0,2,1e-05
862,GASTRIC LYMPHOMA,ETHNIC BACKGROUND AMERICAN INDIAN,,1.0,1.0,2,1e-05
863,GASTRIC LYMPHOMA,EXTREMITY <IES> DRAINING SINUS <ES>,,1.0,1.0,2,1e-05
864,GASTRIC LYMPHOMA,FACTOR VII PROCONVERTIN DECREASED,,1.0,1.0,2,1e-05
865,GASTRIC LYMPHOMA,FECES BLACK TARRY,4.0,1010.0909090906741,0.9000891097129587,2,1e-05
866,GASTRIC LYMPHOMA,FECES GUAIAC TEST POSITIVE,3.0,1010.0909090909762,0.250185764788003,2,1e-05
867,GASTRIC LYMPHOMA,FECES LIGHT COLORED,,1.0,1.0,2,1e-05
868,GASTRIC LYMPHOMA,FECES MEAT FIBER <S> INCREASED,,1.0,1.0,2,1e-05
869,GASTRIC LYMPHOMA,FEVER,4.0,1.0,1.0,2,1e-05
870,GASTRIC LYMPHOMA,FEVER INTERMITTENT,,1.0,1.0,2,1e-05
871,GASTRIC LYMPHOMA,FINGER <S> CLUBBED,,1.0,1.0,2,1e-05
872,GASTRIC LYMPHOMA,GALLBLADDER ORAL CHOLECYSTOGRAPHY NON VISUALIZED,,1.0,1.0,2,1e-05
873,GASTRIC LYMPHOMA,GALLBLADDER PALPABLE,,1.0,1.0,2,1e-05
874,GASTRIC LYMPHOMA,GASTRECTOMY HX,,1.0,1.0,2,1e-05
875,GASTRIC LYMPHOMA,GLUCOSE PLASMA FASTING 130 TO 300,,1.0,1.0,2,1e-05
876,GASTRIC LYMPHOMA,GLUCOSE PLASMA FASTING LESS THAN 45,3.0,1010.0909090861431,0.9900098011950438,2,1e-05
877,GASTRIC LYMPHOMA,GLYCOSURIA,,1.0,1.0,2,1e-05
878,GASTRIC LYMPHOMA,HEMATEMESIS AFTER FORCEFUL VOMITING,4.0,1010.0909090861431,0.9900098011950438,2,1e-05
879,GASTRIC LYMPHOMA,HEMATEMESIS GROSS,4.0,1010.0909090906741,0.9000891097129587,2,1e-05
880,GASTRIC LYMPHOMA,HEMATEMESIS HX,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
881,GASTRIC LYMPHOMA,HEMATOCRIT BLOOD GTR THAN 50,,1.0,1.0,2,1e-05
882,GASTRIC LYMPHOMA,HEMATOCRIT BLOOD LESS THAN 35,3.0,1010.0909090909007,0.5002476250506506,2,1e-05
883,GASTRIC LYMPHOMA,HEMATOCRIT BLOOD RAPID DECREASE,5.0,1010.0909090906741,0.9000891097129587,2,1e-05
884,GASTRIC LYMPHOMA,HEMOGLOBIN BLOOD GTR THAN 17,,1.0,1.0,2,1e-05
885,GASTRIC LYMPHOMA,HEMOGLOBIN BLOOD LESS THAN 12,3.0,1010.0909090909007,0.5002476250506506,2,1e-05
886,GASTRIC LYMPHOMA,HEMORRHAGE GASTROINTESTINAL ACUTE RECENT HX,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
887,GASTRIC LYMPHOMA,HEPATOMEGALY PRESENT,,1.0,1.0,2,1e-05
888,GASTRIC LYMPHOMA,HICCUPS,,1.0,1.0,2,1e-05
889,GASTRIC LYMPHOMA,HIP <S> PAIN,,1.0,1.0,2,1e-05
890,GASTRIC LYMPHOMA,HIP <S> XRAY FEMORAL HEAD ASEPTIC NECROSIS,,1.0,1.0,2,1e-05
891,GASTRIC LYMPHOMA,IMMUNOELECTROPHORESIS SERUM IGE INCREASED,,1.0,1.0,2,1e-05
892,GASTRIC LYMPHOMA,INTESTINE <SMALL> BIOPSY GRANULOMA <S> NON CASEATING,,1.0,1.0,2,1e-05
893,GASTRIC LYMPHOMA,INTESTINE BARIUM MEAL FRAGMENTATION AND/OR MOULAGE SIGN,,1.0,1.0,2,1e-05
894,GASTRIC LYMPHOMA,INTESTINE BARIUM MEAL MUCOSAL FOLDS THICK,,1.0,1.0,2,1e-05
895,GASTRIC LYMPHOMA,INTESTINE BARIUM MEAL NODULAR FILLING DEFECT <S>,,1.0,1.0,2,1e-05
896,GASTRIC LYMPHOMA,INTESTINE BARIUM MEAL WALL <S> THICKENED,,1.0,1.0,2,1e-05
897,GASTRIC LYMPHOMA,INTESTINE RADIOISOTOPE SCAN NEGATIVE AFTER IV I131 ROSE BENGAL,,1.0,1.0,2,1e-05
898,GASTRIC LYMPHOMA,JAUNDICE,,1.0,1.0,2,1e-05
899,GASTRIC LYMPHOMA,JAUNDICE CHRONIC PERSISTENT HX,,1.0,1.0,2,1e-05
900,GASTRIC LYMPHOMA,JAUNDICE FAMILY HX,,1.0,1.0,2,1e-05
901,GASTRIC LYMPHOMA,JAUNDICE INTERMITTENT HX,,1.0,1.0,2,1e-05
902,GASTRIC LYMPHOMA,JOINT <S> EFFUSION,,1.0,1.0,2,1e-05
903,GASTRIC LYMPHOMA,JOINT <S> EXAM ABNORMAL,,1.0,1.0,2,1e-05
904,GASTRIC LYMPHOMA,JOINT <S> INVOLVEMENT FIRST METATARSOPHALANGEAL,,1.0,1.0,2,1e-05
905,GASTRIC LYMPHOMA,JOINT <S> INVOLVEMENT MONOARTICULAR,,1.0,1.0,2,1e-05
906,GASTRIC LYMPHOMA,JOINT <S> INVOLVEMENT POLYARTICULAR ASYMMETRICAL,,1.0,1.0,2,1e-05
907,GASTRIC LYMPHOMA,JOINT <S> PAIN SEVERE,,1.0,1.0,2,1e-05
908,GASTRIC LYMPHOMA,JOINT <S> RANGE OF MOTION DECREASED,,1.0,1.0,2,1e-05
909,GASTRIC LYMPHOMA,JOINT <S> TENDERNESS SWELLING REDNESS,,1.0,1.0,2,1e-05
910,GASTRIC LYMPHOMA,JOINT <S> XRAY PERIARTICULAR OSTEOPOROSIS,,1.0,1.0,2,1e-05
911,GASTRIC LYMPHOMA,JOINT FLUID NEUTROPHIL <S> PREDOMINANT,,1.0,1.0,2,1e-05
912,GASTRIC LYMPHOMA,JOINT FLUID OBTAINED BY ASPIRATION,,1.0,1.0,2,1e-05
913,GASTRIC LYMPHOMA,JOINT FLUID WBC 3000 TO 20000,,1.0,1.0,2,1e-05
914,GASTRIC LYMPHOMA,JOINT FLUID WBC LESS THAN 3000,,1.0,1.0,2,1e-05
915,GASTRIC LYMPHOMA,KETONE <S> PLASMA INCREASED,,1.0,1.0,2,1e-05
916,GASTRIC LYMPHOMA,KNEE <S> PAIN,,1.0,1.0,2,1e-05
917,GASTRIC LYMPHOMA,KVEIM TEST POSITIVE,,1.0,1.0,2,1e-05
918,GASTRIC LYMPHOMA,LDH SERUM GTR THAN 200,,1.0,1.0,2,1e-05
919,GASTRIC LYMPHOMA,LIPASE SERUM INCREASED,,1.0,1.0,2,1e-05
920,GASTRIC LYMPHOMA,LIPOPROTEINEMIA TYPE IV,,1.0,1.0,2,1e-05
921,GASTRIC LYMPHOMA,LIVER BIOPSY BILE DUCT <S> ECTASIA,,1.0,1.0,2,1e-05
922,GASTRIC LYMPHOMA,LIVER BIOPSY BILE PLUGGING,,1.0,1.0,2,1e-05
923,GASTRIC LYMPHOMA,LIVER BIOPSY PERIDUCTAL CONCENTRIC FIBROSIS,,1.0,1.0,2,1e-05
924,GASTRIC LYMPHOMA,LIVER BIOPSY PERIPORTAL FIBROSIS MILD,,1.0,1.0,2,1e-05
925,GASTRIC LYMPHOMA,LIVER BIOPSY SMALL BILE DUCT <S> PROLIFERATION,,1.0,1.0,2,1e-05
926,GASTRIC LYMPHOMA,LIVER ENLARGED MODERATE,,1.0,1.0,2,1e-05
927,GASTRIC LYMPHOMA,LIVER ENLARGED SLIGHT,,1.0,1.0,2,1e-05
928,GASTRIC LYMPHOMA,LIVER TENDER ON PALPATION,,1.0,1.0,2,1e-05
929,GASTRIC LYMPHOMA,LUNG <S> PERCUSSION AND/OR AUSCULTATION ABNORMAL,,1.0,1.0,2,1e-05
930,GASTRIC LYMPHOMA,LUNG BIOPSY PULMONARY ARTERY BRANCH <ES> CONTAINING NEOPLASM,,1.0,1.0,2,1e-05
931,GASTRIC LYMPHOMA,LYMPH NODE <S> ENLARGED,,1.0,1.0,2,1e-05
932,GASTRIC LYMPHOMA,LYMPH NODE BIOPSY CARCINOMA CONTAINING MUCUS,,1.0,1.0,2,1e-05
933,GASTRIC LYMPHOMA,LYMPH NODE BIOPSY MALIGNANT NEOPLASM <NON LYMPHOMA>,,1.0,1.0,2,1e-05
934,GASTRIC LYMPHOMA,MAGNESIUM SERUM DECREASED,,1.0,1.0,2,1e-05
935,GASTRIC LYMPHOMA,MUMPS RECENT HX,,1.0,1.0,2,1e-05
936,GASTRIC LYMPHOMA,MUSCLE <S> MYOCLONIC JERK <S>,,1.0,1.0,2,1e-05
937,GASTRIC LYMPHOMA,ONSET ABRUPT,,1.0,1.0,2,1e-05
938,GASTRIC LYMPHOMA,ONSET WINTER OR SPRING SEASON,,1.0,1.0,2,1e-05
939,GASTRIC LYMPHOMA,PANCREAS COMPUTERIZED TOMOGRAPHY ENLARGEMENT DIFFUSE,,1.0,1.0,2,1e-05
940,GASTRIC LYMPHOMA,PANCREAS COMPUTERIZED TOMOGRAPHY ENLARGEMENT LOCALIZED TO BODY AND/OR TAIL,,1.0,1.0,2,1e-05
941,GASTRIC LYMPHOMA,PANCREAS COMPUTERIZED TOMOGRAPHY ENLARGEMENT LOCALIZED TO HEAD,,1.0,1.0,2,1e-05
942,GASTRIC LYMPHOMA,PANCREAS ULTRASONOGRAPHY DIFFUSE IRREGULAR ENLARGEMENT,,1.0,1.0,2,1e-05
943,GASTRIC LYMPHOMA,PANCREAS ULTRASONOGRAPHY ENLARGEMENT DIFFUSE,,1.0,1.0,2,1e-05
944,GASTRIC LYMPHOMA,PANCREAS ULTRASONOGRAPHY ENLARGEMENT LOCALIZED TO BODY AND/OR TAIL,,1.0,1.0,2,1e-05
945,GASTRIC LYMPHOMA,PANCREAS ULTRASONOGRAPHY ENLARGEMENT LOCALIZED TO HEAD,,1.0,1.0,2,1e-05
946,GASTRIC LYMPHOMA,PANCREATITIS ACUTE HX,,1.0,1.0,2,1e-05
947,GASTRIC LYMPHOMA,PANCREATOGRAPHY RETROGRADE DUCT <S> CALCULI,,1.0,1.0,2,1e-05
948,GASTRIC LYMPHOMA,PANCREATOGRAPHY RETROGRADE DUCT <S> DIFFUSE DILATATION WITHOUT OBSTRUCTION,,1.0,1.0,2,1e-05
949,GASTRIC LYMPHOMA,PANCREATOGRAPHY RETROGRADE DUCT <S> DIFFUSE NARROWING,,1.0,1.0,2,1e-05
950,GASTRIC LYMPHOMA,PANCREATOGRAPHY RETROGRADE DUCT <S> MULTIPLE AREA <S> OF STENOSIS AND DILATATION,,1.0,1.0,2,1e-05
951,GASTRIC LYMPHOMA,PANCREATOGRAPHY RETROGRADE DUCT <S> MULTIPLE CYSTIC AREA <S>,,1.0,1.0,2,1e-05
952,GASTRIC LYMPHOMA,PANCREATOGRAPHY RETROGRADE MAIN DUCT OR BRANCH <ES> COMPLETE OBSTRUCTION,,1.0,1.0,2,1e-05
953,GASTRIC LYMPHOMA,PANCREATOGRAPHY RETROGRADE MAIN DUCT OR BRANCH <ES> SINGLE AREA OF STENOSIS WITH PROXIMAL DILATATION,,1.0,1.0,2,1e-05
954,GASTRIC LYMPHOMA,PASSAGE OF WHITE ROUNDWORM <S> FROM MOUTH AND/OR NARES HX,,1.0,1.0,2,1e-05
955,GASTRIC LYMPHOMA,PERITONEAL ASPIRATE ABUNDANT NEUTROPHIL <S>,,1.0,1.0,2,1e-05
956,GASTRIC LYMPHOMA,PERITONEAL ASPIRATE AMYLASE INCREASED,,1.0,1.0,2,1e-05
957,GASTRIC LYMPHOMA,PERITONEAL ASPIRATE BLOODY,,1.0,1.0,2,1e-05
958,GASTRIC LYMPHOMA,PERITONEAL ASPIRATE OBTAINED,,1.0,1.0,2,1e-05
959,GASTRIC LYMPHOMA,PH BLOOD ARTERIAL GTR THAN 7:5,,1.0,1.0,2,1e-05
960,GASTRIC LYMPHOMA,PH URINE GTR THAN 7,,1.0,1.0,2,1e-05
961,GASTRIC LYMPHOMA,PLEURA BIOPSY MALIGNANT NEOPLASM,,1.0,1.0,2,1e-05
962,GASTRIC LYMPHOMA,PLEURAL FLUID AMYLASE INCREASED,,1.0,1.0,2,1e-05
963,GASTRIC LYMPHOMA,PLEURAL FLUID MALIGNANT NEOPLASTIC CELL <S>,,1.0,1.0,2,1e-05
964,GASTRIC LYMPHOMA,PLEURAL FLUID NEUTROPHIL <S> PREDOMINANT,,1.0,1.0,2,1e-05
965,GASTRIC LYMPHOMA,PLEURAL FLUID OBTAINED BY THORACENTESIS,,1.0,1.0,2,1e-05
966,GASTRIC LYMPHOMA,PLEURAL FRICTION RUB,,1.0,1.0,2,1e-05
967,GASTRIC LYMPHOMA,POLYDIPSIA HX,,1.0,1.0,2,1e-05
968,GASTRIC LYMPHOMA,POLYURIA HX,,1.0,1.0,2,1e-05
969,GASTRIC LYMPHOMA,POSTURE JACKNIFE POSITION,,1.0,1.0,2,1e-05
970,GASTRIC LYMPHOMA,POTASSIUM SERUM DECREASED,,1.0,1.0,2,1e-05
971,GASTRIC LYMPHOMA,PRESSURE ARTERIAL SYSTOLIC 90 TO 110,,1.0,1.0,2,1e-05
972,GASTRIC LYMPHOMA,PROTEINURIA,,1.0,1.0,2,1e-05
973,GASTRIC LYMPHOMA,PROTHROMBIN TIME INCREASED,,1.0,1.0,2,1e-05
974,GASTRIC LYMPHOMA,RACE ASIAN <ORIENTAL>,,1.0,1.0,2,1e-05
975,GASTRIC LYMPHOMA,RACE BLACK <NEGRO>,,1.0,1.0,2,1e-05
976,GASTRIC LYMPHOMA,RACE WHITE <CAUCASIAN>,2.0,1.0,1.0,2,1e-05
977,GASTRIC LYMPHOMA,RALES LOCALIZED,,1.0,1.0,2,1e-05
978,GASTRIC LYMPHOMA,RECTUM BIOPSY GRANULOMA <S> NON CASEATING,,1.0,1.0,2,1e-05
979,GASTRIC LYMPHOMA,REGURGITATION SOUR,,1.0,1.0,2,1e-05
980,GASTRIC LYMPHOMA,SECRETIN TEST FOR EXOCRINE PANCREATIC SECRETION POSITIVE,,1.0,1.0,2,1e-05
981,GASTRIC LYMPHOMA,SERUM ALANINE AMINOTRANSFERASE <SGPT> 200 TO 600,,1.0,1.0,2,1e-05
982,GASTRIC LYMPHOMA,SERUM ALANINE AMINOTRANSFERASE <SGPT> 40 TO 199,,1.0,1.0,2,1e-05
983,GASTRIC LYMPHOMA,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 120 TO 400,,1.0,1.0,2,1e-05
984,GASTRIC LYMPHOMA,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 40 TO 119,,1.0,1.0,2,1e-05
985,GASTRIC LYMPHOMA,SEX FEMALE,3.0,1.0,1.0,2,1e-05
986,GASTRIC LYMPHOMA,SEX MALE,3.0,1.0,1.0,2,1e-05
987,GASTRIC LYMPHOMA,SHOULDER PAIN LEFT,,1.0,1.0,2,1e-05
988,GASTRIC LYMPHOMA,SHOULDER PAIN RIGHT,,1.0,1.0,2,1e-05
989,GASTRIC LYMPHOMA,SHOULDER XRAY HUMERUS ASEPTIC NECROSIS HEAD,,1.0,1.0,2,1e-05
990,GASTRIC LYMPHOMA,SKIN BIOPSY FAT NECROSIS,,1.0,1.0,2,1e-05
991,GASTRIC LYMPHOMA,SKIN BIOPSY SUBCUTANEOUS FAT LOBULAR INFLAMMATION <INTRALOBULAR>,,1.0,1.0,2,1e-05
992,GASTRIC LYMPHOMA,SKIN ECCHYMOSIS LEFT FLANK ONLY,,1.0,1.0,2,1e-05
993,GASTRIC LYMPHOMA,SKIN LESION <S> PRESENT,,1.0,1.0,2,1e-05
994,GASTRIC LYMPHOMA,SKIN NODE <S> ANTERIOR THIGH <S> OR GLUTEAL AREA <S>,,1.0,1.0,2,1e-05
